Address,Transaction ID,TotalCommitedALGO,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov
4SSFX3I72APCOVPVEGXLYX5F7GJE346A5ITQNBNMECTINN237XE5SBFX7I,OZ3N5XBTNWOO3JFS64PZ6R766K5HIGTVNAPZ53EY2WNBKVGKEPPA,37247253849,37247253849,0,37247253849,2024-10-10 09:56:20.670927+00:00,2LUN33QBC7HQCUYLFAIGKHZKZ6J4LWESLNRFYMAJB3MDUCFFCXXOJC2UIU,,No
ZYCMNHXJWPZHXKWLDQFBZGRVWBYEZTO5CBC2R4MEUO2SQD5PL3Y7R2WKM4,2M2BLF2YTLS3BJXPRWYTFLIS2VJK4OZTRRGMJE72MU3DCBNLA2AA,17469502018,17469502018,0,0,2024-10-10 09:43:55.248259+00:00,,,No
E4VWAMJDWVQUNE7ZPSQ37FBMBGT33XP3R43ET6AEQT3KVQHIS6MZPORA7A,G4DWT3DLT6DVNQVTHHNEQH25P67QQVDQMXTJVM3SNIPTKK73GEBA,1204779937,1000000000,204779937,204779937,2024-10-10 09:43:20.534009+00:00,,,No
SP2UPZTAKL72JFLDQKHDEZ26MB7IOOD27N566P2QXO32YMJSCYJHRIG7QQ,CYJFSIRLPRWKNGR6SR2GRKINTZ5QH2JJQLJSZCFSYIKR267IJKNA,460000000,460000000,0,460000000,2024-10-10 09:36:22.072252+00:00,2Z5CICE4XCUQCOZDOZHU3WD4PKNYQIKJJFRKVMZ5G4FJFFZ7L7AH4EN7TY,,No
4LNGXTQJV6ZORSLMHNPKU6IHTLJBVDHY6RFV5JMYLVRSGPIUE45XPYAJTE,QTRHL4LSBE4UH6UMJOGRKQTELKNO4TI7E5PBXIZ5VBOQ4QKJJF6Q,10995918657,2000000000,8995918657,8995918657,2024-10-10 09:32:39.561146+00:00,,,No
MBOPH5MYG3H75Y23ES3PNONPJ4IXBPZACYYTPL2E7OW3AM2TO77VHXULEQ,FZBWNAGAACEPVWIOIFPUE4PQS7LDR3NYCTSVSZ4MCXLW6VPEJOXA,15437421850,15437421850,0,0,2024-10-10 09:31:53.535106+00:00,,,No
HCE5IAMANZTP337VBBTWI7EXBL3QMSJZTMTDZMK7WJMXTTZXE4O5IGF7IM,MUM43LNLE2HE4SXITYZEOLNDMM4DHVV4R27IGMETPECIQ4MAYDPA,2000000,2000000,0,0,2024-10-10 09:26:52.386715+00:00,,,No
CI6HZ2P6TMVHQERY43EGGQVFE7WMW64N5OMGMCJ5VQ4TNOTHFQ7VN6QQOA,XHGVJI3VB3PLNWKWI7KM63FUSDR4RMS2T2MIDFS22IAQ7HDOEBXA,117544379691,117544379691,0,117544379691,2024-10-10 09:26:52.298018+00:00,7RTNJT6T6MWLNG4DCF6P6OKANNAOKT2AKSRUNRFYXCEXTQ73M4YG2SV2ZA,,No
3WGY7Z47LK4EWELTQIMDR2NJZK6XXH6DUPE2XA3VUJAOE4X6DK2ESBSGS4,AK7LCN256GEWQEUGK6PJ5SUJXC6O2YJUQFGIB6SQOKAJMF7QYKGQ,367338774,367338774,0,0,2024-10-10 09:24:00.346801+00:00,,,No
CMG54QXFMEVDDG2DHOCJDBVQ7VDCDWL4FNGN7K3W5VVANXSNVBUYPBURSM,G72O6OGU2FMR3UIPBD2DTNVGPW7V775APEUSDCFW4X2A6JS4REAA,5706474156,5706474156,0,0,2024-10-10 09:17:40.969813+00:00,,,No
BWV7VYV5EKWBHTCT7SBRO7G5AA7KQPH6HO7YJCNH5KV4QK3N2A3S4KIAAA,6Q7RSXEIYYSH4IQXGTDY7XEA3QQRMH4ULVP2QRP2EDLBJDOGQKYA,15236135111,15236135111,0,0,2024-10-10 09:16:12.738089+00:00,,,No
B2VSGMRVK5O3MTYBGODQ2IFUMYLB3KOLZSDU3GKYUVQWIZSXHN4IGPQKPY,H25EKXGFXOD3F4Z354H2VWCJPYB3SEBTVZMS7CR4KAZKFKLVL2PQ,434184617,0,434184617,434184617,2024-10-10 09:13:29.481690+00:00,5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,,No
COG7YAYNQHFCR7AAG3INEMMBMPA5XNNKYUQLVLTJKASATDLB6W52CNUOTI,Q7LJKKJW4ZOYIGKSO2H7EKR4B2X46NEQNECI2ZTKA4IQQHIHUPPQ,664229143,0,664229143,664229143,2024-10-10 09:13:15.338018+00:00,5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,,No
QKGSQIA6QAM32X2XAJRKTD267VKA52QTZHG7OENHQJJBQE5MRCMWNTRD3I,YI22DLNKNF2IJAU7JE3FDHQUQUHIMS2H6RQG64ETJG3P23HULNNA,919217139,0,919217139,919217139,2024-10-10 09:12:58.584410+00:00,5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,,No
EGRE3FHFQZD33EMSRT2FDY53MCSLZPG5LCDKPWCRN3NLMLF2NQEQSZPJUU,DX4765VAYD2XMQTNSSDSDHK5ZVCBTMD3UE5NIT6Y7EVMXUTCMDTA,898434182,0,898434182,898434182,2024-10-10 09:12:21.385293+00:00,5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,,No
3J7RISZSK6C3SCPHOOK4BJ22GDI3NHYW5NJAECU4Q5TSLGLMIE3A4TXGDA,OKK7E7ARPLJFQBOKD3KA3XKNZNCLPJSRL2BR72KQBM7NFKXY7UNQ,1466571789,0,1466571789,1466571789,2024-10-10 09:11:13.881006+00:00,5NYEGAY74EMS5GKXIRERMHNLHF4END4CEBDOHTK3H2OXFMQDBDD7S6JONM,,No
QA5MJQ5QUE3CJG3J76HN45H56MDN3RQSVV6SW3OD4ZCOHRKDSQLPB57GF4,YH4FSH4SP4ZGS66WQXTOELW2TVCDKRMZME5HJMBJ7HATTNRPFGMA,4432086369,4432086369,0,0,2024-10-10 09:11:05.789039+00:00,,,No
LCBSF2IR3DCCL2R7IXSRPQ3X2AKUNMKKYV2J7IQ2CDIG2FWKS5SPZZ4YQQ,Q3LHY7C4UZ2XZVKYQYRP4IZWCXRPPD3EC5H66L5TGPJDVRJX5YBA,1750000000,1750000000,0,0,2024-10-10 09:05:12.674088+00:00,,,No
ZCLHEJAIV3QNPDYCLQCZGDJQYKSLPFFRKJ4O2M3VCMSVC4IOKP2KBBNC7M,ZZ5AUKSUQGYGA6ZZ6ZZT6HM4OBPK4XCDI7QSFHTFILRZCMTZJBTQ,4788232091,4788232091,0,4788232091,2024-10-10 09:04:14.854081+00:00,7IIAHEWXU3JC3HWY7OOFHWNMV7AGFX4ZGMUZQ4QBKLRSDJKBCWDHK2CZ74,,No
MSDJ63BXQMBS3NKCWNDXQ254MOVN33OZYOIUMIR5QEIXNBIO542BUUZWB4,4T4QA5UVC5Z773WW6MEAFABIGPOA4CKI6WKV6K2NXG6C2GXOBHMQ,22700000000,22700000000,0,0,2024-10-10 09:03:55.107538+00:00,,,No
UFEO4JIEEJD73NJM6FPRD57USABORDHLDBJPBNIZBHB3TJTA6CBNSAPI4E,FPXJPNQASK5GSUZWXSC22JGHCAPVUB356J2WYP4ZQG7GBTRZEU4Q,65461877000000,65461877000000,0,65461877000000,2024-10-10 08:59:02.920134+00:00,Q5Q5FC5PTYQIUX5PGNTEW22UJHJHVVUEMMWV2LSG6MGT33YQ54ST7FEIGA,,No
